snapshot_date,player_name,team_name,competition,position,age,predicted_value_eur,form_multiplier,contract_modifier,form_score,goals_recent,assists_recent,matches_played_recent,dynamic_value_eur,value_delta_pct
2026-09-19,Tijjani Reijnders,AC Milan,SA,,26.00958247775496,50386472.0,1.0,0.95,0.0,0,0,0,47867148.0,-5.0
2026-09-19,Evann Guessand,OGC Nice,FL1,,23.08555783709788,50236484.0,1.0,1.0,0.0,0,0,0,50236484.0,0.0
2026-09-19,Joshua Zirkzee,Manchester United FC,PL,,23.195071868583163,50069180.0,1.0,1.0,0.0,0,0,0,50069180.0,0.0
2026-09-19,Patrik Schick,Bayer 04 Leverkusen,BL1,,28.52019164955509,49827576.0,1.0,0.95,0.0,0,0,0,47336197.0,-5.0
2026-09-19,Bernardo Silva,Manchester City FC,PL,,29.976728268309376,49424260.0,1.0,0.95,0.0,0,0,0,46953047.0,-5.0
2026-09-19,Harvey Barnes,Newcastle United FC,PL,,26.64476386036961,48698580.0,1.0,0.95,0.0,0,0,0,46263651.0,-5.0
2026-09-19,Ritsu Doan,SC Freiburg,BL1,,26.127310061601644,48569084.0,1.0,0.95,0.0,0,0,0,46140630.0,-5.0
2026-09-19,Ismaïla Sarr,Crystal Palace FC,PL,,26.431211498973305,48392100.0,1.0,0.95,0.0,0,0,0,45972495.0,-5.0
2026-09-19,Ollie Watkins,Aston Villa FC,PL,,28.588637919233403,48138200.0,1.0,0.95,0.0,0,0,0,45731290.0,-5.0
2026-09-19,Karim Adeyemi,Borussia Dortmund,BL1,,22.535249828884325,47675208.0,1.0,1.0,0.0,0,0,0,47675208.0,0.0
2026-09-19,Evanilson,AFC Bournemouth,PL,,24.82135523613963,47555056.0,1.0,1.0,0.0,0,0,0,47555056.0,0.0
2026-09-19,Alejandro Garnacho,Manchester United FC,PL,,20.08487337440109,46696584.0,1.0,1.0,0.0,0,0,0,46696584.0,0.0
2026-09-19,Dango Ouattara,AFC Bournemouth,PL,,22.469541409993155,46576768.0,1.0,1.0,0.0,0,0,0,46576768.0,0.0
2026-09-19,Nicolò Barella,FC Internazionale Milano,SA,,27.479808350444905,46554652.0,1.0,0.95,0.0,0,0,0,44226919.0,-5.0
2026-09-19,Jørgen Strand Larsen,Wolverhampton Wanderers FC,PL,,24.484599589322382,45821000.0,1.0,1.0,0.0,0,0,0,45821000.0,0.0
2026-09-19,Fabián Ruiz,Paris Saint-Germain FC,FL1,,28.32854209445585,45476040.0,1.0,0.95,0.0,0,0,0,43202238.0,-5.0
2026-09-19,Maximilian Beier,Borussia Dortmund,BL1,,21.790554414784395,45248920.0,1.0,1.0,0.0,0,0,0,45248920.0,0.0
2026-09-19,Kai Havertz,Arsenal FC,PL,,25.14168377823409,45072340.0,1.0,0.95,0.0,0,0,0,42818723.0,-5.0
2026-09-19,Mateo Retegui,Atalanta BC,SA,,25.259411362080765,44505872.0,1.0,0.95,0.0,0,0,0,42280578.0,-5.0
2026-09-19,Nikola Milenković,Nottingham Forest FC,PL,,26.80355920602328,44461920.0,1.0,0.95,0.0,0,0,0,42238824.0,-5.0
2026-09-19,Georginio Rutter,Brighton & Hove Albion FC,PL,,22.28336755646817,44132580.0,1.0,1.0,0.0,0,0,0,44132580.0,0.0
2026-09-19,Ademola Lookman,Atalanta BC,SA,,26.781656399726216,43972012.0,1.0,0.95,0.0,0,0,0,41773411.0,-5.0
2026-09-19,Khvicha Kvaratskhelia,SSC Napoli,SA,,23.46611909650924,43762836.0,1.0,1.0,0.0,0,0,0,43762836.0,0.0
2026-09-19,Kevin Schade,Brentford FC,PL,,22.6776180698152,43594464.0,1.0,1.0,0.0,0,0,0,43594464.0,0.0
2026-09-19,Jarrod Bowen,West Ham United FC,PL,,28.583162217659137,43388328.0,1.0,0.95,0.0,0,0,0,41218912.0,-5.0
2026-09-19,Lucas Paquetá,West Ham United FC,PL,,26.92950034223135,43105232.0,1.0,0.95,0.0,0,0,0,40949970.0,-5.0
2026-09-19,Richarlison,Tottenham Hotspur FC,PL,,27.227926078028748,42486108.0,1.0,0.95,0.0,0,0,0,40361803.0,-5.0
2026-09-19,Thierno Barry,Villarreal CF,PD,,24.553045859000683,42196748.0,1.0,1.0,0.0,0,0,0,42196748.0,0.0
2026-09-19,Adrien Rabiot,Olympique de Marseille,FL1,,29.3305954825462,41813064.0,1.0,0.95,0.0,0,0,0,39722411.0,-5.0
2026-09-19,Dan Ndoye,Bologna FC 1909,SA,,23.76728268309377,41620588.0,1.0,1.0,0.0,0,0,0,41620588.0,0.0
2026-09-19,Jean-Philippe Mateta,Crystal Palace FC,PL,,27.09377138945928,41611700.0,1.0,0.95,0.0,0,0,0,39531115.0,-5.0
2026-09-19,Julian Brandt,Borussia Dortmund,BL1,,28.249144421629023,41554752.0,1.0,0.95,0.0,0,0,0,39477014.0,-5.0
2026-09-19,Marcus Tavernier,AFC Bournemouth,PL,,25.363449691991782,41240808.0,1.0,0.95,0.0,0,0,0,39178768.0,-5.0
2026-09-19,Randal Kolo Muani,Juventus FC,SA,,25.65639972621492,41211872.0,1.0,0.95,0.0,0,0,0,39151278.0,-5.0
2026-09-19,Jeremie Frimpong,Bayer 04 Leverkusen,BL1,,23.64134154688569,41198668.0,1.0,1.0,0.0,0,0,0,41198668.0,0.0
2026-09-19,Amadou Onana,Aston Villa FC,PL,,22.9596167008898,41137576.0,1.0,1.0,0.0,0,0,0,41137576.0,0.0
2026-09-19,Davide Frattesi,FC Internazionale Milano,SA,,24.85968514715948,40611108.0,1.0,1.0,0.0,0,0,0,40611108.0,0.0
2026-09-19,Mason Greenwood,Olympique de Marseille,FL1,,22.833675564681723,40604680.0,1.0,1.0,0.0,0,0,0,40604680.0,0.0
2026-09-19,Serge Gnabry,FC Bayern München,BL1,,29.05133470225873,40407360.0,1.0,0.95,0.0,0,0,0,38386992.0,-5.0
2026-09-19,Fábio Silva,UD Las Palmas,PD,,22.036960985626283,39928072.0,1.0,1.0,0.0,0,0,0,39928072.0,0.0
2026-09-19,Federico Dimarco,FC Internazionale Milano,SA,,26.72416153319644,39403404.0,1.0,0.95,0.0,0,0,0,37433234.0,-5.0
2026-09-19,Amine Gouiri,Olympique de Marseille,FL1,,24.45722108145106,39279216.0,1.0,1.0,0.0,0,0,0,39279216.0,0.0
2026-09-19,Iliman Ndiaye,Everton FC,PL,,24.40520191649555,38878432.0,1.0,1.0,0.0,0,0,0,38878432.0,0.0
2026-09-19,Dilane Bakwa,RC Strasbourg Alsace,FL1,,21.932922655715263,38836116.0,1.0,1.0,0.0,0,0,0,38836116.0,0.0
2026-09-19,Nikola Krstović,US Lecce,SA,,24.32306639288159,38366168.0,1.0,1.0,0.0,0,0,0,38366168.0,0.0
2026-09-19,Khvicha Kvaratskhelia,Paris Saint-Germain FC,FL1,,23.46611909650924,38118532.0,1.0,1.0,0.0,0,0,0,38118532.0,0.0
2026-09-19,Callum Hudson-Odoi,Nottingham Forest FC,PL,,23.731690622861056,38004988.0,1.0,1.0,0.0,0,0,0,38004988.0,0.0
2026-09-19,Kingsley Coman,FC Bayern München,BL1,,28.13415468856948,38000856.0,1.0,0.95,0.0,0,0,0,36100813.0,-5.0
2026-09-19,Denzel Dumfries,FC Internazionale Milano,SA,,28.28747433264887,37335792.0,1.0,0.95,0.0,0,0,0,35469002.0,-5.0
2026-09-19,Jonathan Burkardt,1. FSV Mainz 05,BL1,,24.057494866529773,36718692.0,1.0,1.0,0.0,0,0,0,36718692.0,0.0
2026-09-19,Arnaud Kalimuendo,Stade Rennais FC 1901,FL1,,22.529774127310063,36581888.0,1.0,1.0,0.0,0,0,0,36581888.0,0.0
2026-09-19,Jonathan Tah,Bayer 04 Leverkusen,BL1,,28.470910335386723,36350624.0,1.0,0.95,0.0,0,0,0,34533093.0,-5.0
2026-09-19,Rasmus Højlund,Manchester United FC,PL,,21.489390828199863,36232740.0,1.0,1.0,0.0,0,0,0,36232740.0,0.0
2026-09-19,Francisco Conceição,Juventus FC,SA,,21.631759069130734,36033156.0,1.0,1.0,0.0,0,0,0,36033156.0,0.0
2026-09-19,Alex Iwobi,Fulham FC,PL,,28.246406570841888,35952696.0,1.0,0.95,0.0,0,0,0,34155061.0,-5.0
2026-09-19,Leon Goretzka,FC Bayern München,BL1,,29.4839151266256,35902740.0,1.0,0.95,0.0,0,0,0,34107603.0,-5.0
2026-09-19,Harry Wilson,Fulham FC,PL,,27.362080766598226,35638836.0,1.0,0.95,0.0,0,0,0,33856894.0,-5.0
2026-09-19,Alexis Saelemaekers,AS Roma,SA,,25.097878165639973,35198784.0,1.0,0.95,0.0,0,0,0,33438845.0,-5.0
2026-09-19,Charles De Ketelaere,Atalanta BC,SA,,23.394934976043807,35098824.0,1.0,1.0,0.0,0,0,0,35098824.0,0.0
2026-09-19,Luis Henrique,Olympique de Marseille,FL1,,22.63107460643395,34843224.0,1.0,1.0,0.0,0,0,0,34843224.0,0.0
2026-09-19,Mohamed Salah,Liverpool FC,PL,,32.12867898699521,34508960.0,1.0,0.82,0.0,0,0,0,28297347.0,-18.0
2026-09-19,Mikel Oyarzabal,Real Sociedad de Fútbol,PD,,27.27994524298425,34161672.0,1.0,0.95,0.0,0,0,0,32453588.0,-5.0
2026-09-19,Ryan Sessegnon,Fulham FC,PL,,24.205338809034902,34112380.0,1.0,1.0,0.0,0,0,0,34112380.0,0.0
2026-09-19,Ange-Yoan Bonny,Parma Calcio 1913,SA,,20.76933607118412,33967984.0,1.0,1.0,0.0,0,0,0,33967984.0,0.0
2026-09-19,Hamed Traoré,AJ Auxerre,FL1,,24.45722108145106,33490064.0,1.0,1.0,0.0,0,0,0,33490064.0,0.0
2026-09-19,Giacomo Raspadori,SSC Napoli,SA,,24.4517453798768,32913544.0,1.0,1.0,0.0,0,0,0,32913544.0,0.0
2026-09-19,Joelinton,Newcastle United FC,PL,,27.964407939767284,32750852.0,1.0,0.95,0.0,0,0,0,31113309.0,-5.0
2026-09-19,Bafodé Diakité,Lille OSC,FL1,,23.567419575633128,32327092.0,1.0,1.0,0.0,0,0,0,32327092.0,0.0
2026-09-19,Beto,Everton FC,PL,,26.49965776865161,32184420.0,1.0,0.95,0.0,0,0,0,30575199.0,-5.0
2026-09-19,Scott McTominay,SSC Napoli,SA,,27.64681724845996,32164656.0,1.0,0.95,0.0,0,0,0,30556423.0,-5.0
2026-09-19,Ethan Nwaneri,Arsenal FC,PL,,17.366187542778917,31766472.0,1.0,1.0,0.0,0,0,0,31766472.0,0.0
2026-09-19,Dwight McNeil,Everton FC,PL,,24.692676249144423,31749692.0,1.0,1.0,0.0,0,0,0,31749692.0,0.0
2026-09-19,Jhon Durán,Aston Villa FC,PL,,20.635181382614647,31525216.0,1.0,1.0,0.0,0,0,0,31525216.0,0.0
2026-09-19,Ángel Correa,Club Atlético de Madrid,PD,,29.399041752224505,31362624.0,1.0,0.95,0.0,0,0,0,29794493.0,-5.0
2026-09-19,Samuel Chukwueze,AC Milan,SA,,25.196440793976727,31335596.0,1.0,0.95,0.0,0,0,0,29768816.0,-5.0
2026-09-19,Tomáš Souček,West Ham United FC,PL,,29.426420260095824,31289668.0,1.0,0.95,0.0,0,0,0,29725185.0,-5.0
2026-09-19,Victor Boniface,Bayer 04 Leverkusen,BL1,,23.60574948665298,30575516.0,1.0,1.0,0.0,0,0,0,30575516.0,0.0
2026-09-19,Ermedin Demirovic,VfB Stuttgart,BL1,,26.354551676933607,30422988.0,1.0,0.95,0.0,0,0,0,28901839.0,-5.0
2026-09-19,Romelu Lukaku,SSC Napoli,SA,,31.21971252566735,30337632.0,1.0,0.82,0.0,0,0,0,24876858.0,-18.0
2026-09-19,Georges Mikautadze,Olympique Lyonnais,FL1,,23.750855578370977,29855672.0,1.0,1.0,0.0,0,0,0,29855672.0,0.0
2026-09-19,Donyell Malen,Borussia Dortmund,BL1,,25.533196440793976,29590636.0,1.0,0.95,0.0,0,0,0,28111104.0,-5.0
2026-09-19,Moise Kean,ACF Fiorentina,SA,,24.424366872005475,29580592.0,1.0,1.0,0.0,0,0,0,29580592.0,0.0
2026-09-19,Emile Smith Rowe,Fulham FC,PL,,24.01095140314853,29504240.0,1.0,1.0,0.0,0,0,0,29504240.0,0.0
2026-09-19,Takefusa Kubo,Real Sociedad de Fútbol,PD,,23.159479808350444,29213060.0,1.0,1.0,0.0,0,0,0,29213060.0,0.0
2026-09-19,Theo Hernández,AC Milan,SA,,26.819986310746064,28687504.0,1.0,0.95,0.0,0,0,0,27253129.0,-5.0
2026-09-19,Maghnes Akliouche,AS Monaco FC,FL1,,22.431211498973305,28385536.0,1.0,1.0,0.0,0,0,0,28385536.0,0.0
2026-09-19,Éderson,Atalanta BC,SA,,25.07049965776865,28100196.0,1.0,0.95,0.0,0,0,0,26695186.0,-5.0
2026-09-19,Rodrigo Muniz,Fulham FC,PL,,23.24435318275154,27995820.0,1.0,1.0,0.0,0,0,0,27995820.0,0.0
2026-09-19,Patrick Dorgu,US Lecce,SA,,19.76454483230664,27979220.0,1.0,1.0,0.0,0,0,0,27979220.0,0.0
2026-09-19,Eljif Elmas,Torino FC,SA,,24.854209445585216,27458576.0,1.0,1.0,0.0,0,0,0,27458576.0,0.0
2026-09-19,Artem Dovbyk,AS Roma,SA,,27.1129363449692,27206360.0,1.0,0.95,0.0,0,0,0,25846042.0,-5.0
2026-09-19,Sebastian Nanasi,RC Strasbourg Alsace,FL1,,22.21218343600274,26354072.0,1.0,1.0,0.0,0,0,0,26354072.0,0.0
2026-09-19,Martinelli,Arsenal FC,PL,,23.1211498973306,26219604.0,1.0,1.0,0.0,0,0,0,26219604.0,0.0
2026-09-19,Pape Gueye,Villarreal CF,PD,,25.51950718685832,26013328.0,1.0,0.95,0.0,0,0,0,24712662.0,-5.0
2026-09-19,Ansgar Knauff,Eintracht Frankfurt,BL1,,22.55715263518138,25940640.0,1.0,1.0,0.0,0,0,0,25940640.0,0.0
2026-09-19,Daniel Muñoz,Crystal Palace FC,PL,,28.18343600273785,25928128.0,1.0,0.95,0.0,0,0,0,24631722.0,-5.0
2026-09-19,Tiago Tomás,VfL Wolfsburg,BL1,,22.127310061601644,25512616.0,1.0,1.0,0.0,0,0,0,25512616.0,0.0
2026-09-19,Denis Zakaria,AS Monaco FC,FL1,,27.696098562628336,24592168.0,1.0,0.95,0.0,0,0,0,23362560.0,-5.0
2026-09-19,Diego López,Valencia CF,PD,,22.220396988364133,24471076.0,1.0,1.0,0.0,0,0,0,24471076.0,0.0
2026-09-19,Ludovic Blas,Stade Rennais FC 1901,FL1,,26.584531143052704,24424584.0,1.0,0.95,0.0,0,0,0,23203355.0,-5.0
2026-09-19,Hugo Larsson,Eintracht Frankfurt,BL1,,20.095824777549623,24140444.0,1.0,1.0,0.0,0,0,0,24140444.0,0.0
2026-09-19,Koni De Winter,Genoa CFC,SA,,22.138261464750173,24138880.0,1.0,1.0,0.0,0,0,0,24138880.0,0.0
2026-09-19,Hakan Çalhanoğlu,FC Internazionale Milano,SA,,30.47775496235456,24000188.0,1.0,0.82,0.0,0,0,0,19680154.0,-18.0
2026-09-19,Neil El Aynaoui,Racing Club de Lens,FL1,,23.082819986310746,23823184.0,1.0,1.0,0.0,0,0,0,23823184.0,0.0
2026-09-19,Jack Hinshelwood,Brighton & Hove Albion FC,PL,,19.307323750855577,23749956.0,1.0,1.0,0.0,0,0,0,23749956.0,0.0
2026-09-19,Giovani Lo Celso,Real Betis Balompié,PD,,28.31211498973306,23648344.0,1.0,0.95,0.0,0,0,0,22465927.0,-5.0
2026-09-19,Enzo Millot,VfB Stuttgart,BL1,,22.04243668720055,23333768.0,1.0,1.0,0.0,0,0,0,23333768.0,0.0
2026-09-19,Riccardo Orsolini,Bologna FC 1909,SA,,27.51813826146475,22819688.0,1.0,0.95,0.0,0,0,0,21678704.0,-5.0
2026-09-19,Breel Embolo,AS Monaco FC,FL1,,27.460643394934976,22466888.0,1.0,0.95,0.0,0,0,0,21343544.0,-5.0
2026-09-19,Rayan Aït Nouri,Wolverhampton Wanderers FC,PL,,23.15400410677618,22365900.0,1.0,1.0,0.0,0,0,0,22365900.0,0.0
2026-09-19,Deniz Undav,VfB Stuttgart,BL1,,28.03559206023272,22340788.0,1.0,0.95,0.0,0,0,0,21223749.0,-5.0
2026-09-19,Daniel Maldini,Atalanta BC,SA,,22.806297056810404,22129372.0,1.0,1.0,0.0,0,0,0,22129372.0,0.0
2026-09-19,Habib Diarra,RC Strasbourg Alsace,FL1,,20.577686516084874,21989432.0,1.0,1.0,0.0,0,0,0,21989432.0,0.0
2026-09-19,Raphaël Guerreiro,FC Bayern München,BL1,,30.60917180013689,21963820.0,1.0,0.82,0.0,0,0,0,18010332.0,-18.0
2026-09-19,Oihan Sancet,Athletic Club,PD,,24.268309377138944,21925020.0,1.0,1.0,0.0,0,0,0,21925020.0,0.0
2026-09-19,Jonas Wind,VfL Wolfsburg,BL1,,25.481177275838466,21905084.0,1.0,0.95,0.0,0,0,0,20809830.0,-5.0
2026-09-19,Kenan Yıldız,Juventus FC,SA,,19.24435318275154,21637124.0,1.0,1.0,0.0,0,0,0,21637124.0,0.0
2026-09-19,Alberto Moleiro,UD Las Palmas,PD,,20.83778234086242,21106896.0,1.0,1.0,0.0,0,0,0,21106896.0,0.0
2026-09-19,Eliesse Ben Seghir,AS Monaco FC,FL1,,19.45516769336071,21106092.0,1.0,1.0,0.0,0,0,0,21106092.0,0.0
2026-09-19,Tammy Abraham,AC Milan,SA,,26.830937713894592,21086252.0,1.0,0.95,0.0,0,0,0,20031939.0,-5.0
2026-09-19,Nico Paz,Como 1907,SA,,19.89596167008898,20909352.0,1.0,1.0,0.0,0,0,0,20909352.0,0.0
2026-09-19,Roberto Piccoli,Cagliari Calcio,SA,,23.509924709103355,20601996.0,1.0,1.0,0.0,0,0,0,20601996.0,0.0
2026-09-19,Moses Simon,FC Nantes,FL1,,29.05681040383299,20274120.0,1.0,0.95,0.0,0,0,0,19260414.0,-5.0
2026-09-19,Yangel Herrera,Girona FC,PD,,26.56536618754278,20265768.0,1.0,0.95,0.0,0,0,0,19252480.0,-5.0
2026-09-19,Tom Bischof,TSG 1899 Hoffenheim,BL1,,19.09377138945928,20089352.0,1.0,1.0,0.0,0,0,0,20089352.0,0.0
2026-09-19,Mario Pašalić,Atalanta BC,SA,,29.475701574264203,20085292.0,1.0,0.95,0.0,0,0,0,19081027.0,-5.0
2026-09-19,Eldor Shomurodov,AS Roma,SA,,29.09240246406571,20019696.0,1.0,0.95,0.0,0,0,0,19018711.0,-5.0
2026-09-19,Cucurella,Chelsea FC,PL,,26.028747433264886,19991764.0,1.0,0.95,0.0,0,0,0,18992176.0,-5.0
2026-09-19,Nico Williams,Athletic Club,PD,,22.05612594113621,19918688.0,1.0,1.0,0.0,0,0,0,19918688.0,0.0
2026-09-19,Gustav Isaksen,SS Lazio,SA,,23.28542094455852,19690384.0,1.0,1.0,0.0,0,0,0,19690384.0,0.0
2026-09-19,Heung-min Son,Tottenham Hotspur FC,PL,,32.06570841889117,19526048.0,1.0,0.82,0.0,0,0,0,16011359.0,-18.0
2026-09-19,Óscar Mingueza,RC Celta de Vigo,PD,,25.22108145106092,19501784.0,1.0,0.95,0.0,0,0,0,18526695.0,-5.0
2026-09-19,Mika Biereth,AS Monaco FC,FL1,,21.47843942505133,19464324.0,1.0,1.0,0.0,0,0,0,19464324.0,0.0
2026-09-19,Nicolas Pépé,Villarreal CF,PD,,29.177275838466805,19434052.0,1.0,0.95,0.0,0,0,0,18462349.0,-5.0
2026-09-19,Simon Sohm,Parma Calcio 1913,SA,,23.307323750855577,19412640.0,1.0,1.0,0.0,0,0,0,19412640.0,0.0
2026-09-19,Anastasios Douvikas,RC Celta de Vigo,PD,,24.99931553730321,19184792.0,1.0,1.0,0.0,0,0,0,19184792.0,0.0
2026-09-19,Ridle Baku,RB Leipzig,BL1,,26.31622176591376,19114520.0,1.0,0.95,0.0,0,0,0,18158794.0,-5.0
2026-09-19,Yacine Adli,ACF Fiorentina,SA,,24.0082135523614,19108104.0,1.0,1.0,0.0,0,0,0,19108104.0,0.0
2026-09-19,Zuriko Davitashvili,AS Saint-Étienne,FL1,,23.457905544147845,18922156.0,1.0,1.0,0.0,0,0,0,18922156.0,0.0
2026-09-19,Lorenzo Colombo,Empoli FC,SA,,22.40109514031485,18816812.0,1.0,1.0,0.0,0,0,0,18816812.0,0.0
2026-09-19,Chris Wood,Nottingham Forest FC,PL,,32.65160848733744,18768136.0,1.0,0.82,0.0,0,0,0,15389872.0,-18.0
2026-09-19,Gaetano Oristanio,Venezia FC,SA,,21.842573579739906,18683664.0,1.0,1.0,0.0,0,0,0,18683664.0,0.0
2026-09-19,Shuto Machino,Holstein Kiel,BL1,,24.83778234086242,18640808.0,1.0,1.0,0.0,0,0,0,18640808.0,0.0
2026-09-19,Christian Nørgaard,Brentford FC,PL,,30.39561943874059,18453212.0,1.0,0.82,0.0,0,0,0,15131634.0,-18.0
2026-09-19,Santiago Castro,Bologna FC 1909,SA,,19.86858316221766,18200628.0,1.0,1.0,0.0,0,0,0,18200628.0,0.0
2026-09-19,Jonathan Rowe,Olympique de Marseille,FL1,,21.256673511293634,18180608.0,1.0,1.0,0.0,0,0,0,18180608.0,0.0
2026-09-19,Joško Gvardiol,Manchester City FC,PL,,22.521560574948666,18149564.0,1.0,1.0,0.0,0,0,0,18149564.0,0.0
2026-09-19,Mateo Kovačić,Manchester City FC,PL,,30.23956194387405,17851760.0,1.0,0.82,0.0,0,0,0,14638443.0,-18.0
2026-09-19,Mitchel Bakker,Lille OSC,FL1,,24.11498973305955,17366332.0,1.0,1.0,0.0,0,0,0,17366332.0,0.0
2026-09-19,Nikola Vlašić,Torino FC,SA,,26.82546201232033,17324680.0,1.0,0.95,0.0,0,0,0,16458446.0,-5.0
2026-09-19,Yankubah Minteh,Brighton & Hove Albion FC,PL,,20.02737850787132,17277884.0,1.0,1.0,0.0,0,0,0,17277884.0,0.0
2026-09-19,Hans Nicolussi Caviglia,Venezia FC,SA,,24.12046543463381,17043728.0,1.0,1.0,0.0,0,0,0,17043728.0,0.0
2026-09-19,Bryan Cristante,AS Roma,SA,,29.415468856947296,16686040.0,1.0,0.95,0.0,0,0,0,15851738.0,-5.0
2026-09-19,Keito Nakamura,Stade de Reims,FL1,,24.01095140314853,16321067.0,1.0,1.0,0.0,0,0,0,16321067.0,0.0
2026-09-19,Patrick Cutrone,Como 1907,SA,,26.576317590691307,16281114.0,1.0,0.95,0.0,0,0,0,15467058.0,-5.0
2026-09-19,Emre Can,Borussia Dortmund,BL1,,30.55167693360712,16211888.0,1.0,0.82,0.0,0,0,0,13293748.0,-18.0
2026-09-19,Nathaniel Brown,Eintracht Frankfurt,BL1,,21.127994524298423,16116406.0,1.0,1.0,0.0,0,0,0,16116406.0,0.0
2026-09-19,Jacob Bruun Larsen,VfB Stuttgart,BL1,,25.867214236824093,16110167.0,1.0,0.95,0.0,0,0,0,15304659.0,-5.0
2026-09-19,Boulaye Dia,SS Lazio,SA,,27.707049965776864,15970656.0,1.0,0.95,0.0,0,0,0,15172123.0,-5.0
2026-09-19,Hugo Duro,Valencia CF,PD,,24.725530458590008,15919684.0,1.0,1.0,0.0,0,0,0,15919684.0,0.0
2026-09-19,Brais Méndez,Real Sociedad de Fútbol,PD,,27.564681724846,15909576.0,1.0,0.95,0.0,0,0,0,15114097.0,-5.0
2026-09-19,Mattias Svanberg,VfL Wolfsburg,BL1,,25.571526351813823,15850785.0,1.0,0.95,0.0,0,0,0,15058246.0,-5.0
2026-09-19,Nadir Zortea,Cagliari Calcio,SA,,25.11978097193703,15802938.0,1.0,0.95,0.0,0,0,0,15012791.0,-5.0
2026-09-19,Marco Brescianini,Atalanta BC,SA,,24.531143052703623,15790133.0,1.0,1.0,0.0,0,0,0,15790133.0,0.0
2026-09-19,Lucas Beltrán,ACF Fiorentina,SA,,23.107460643394933,15695518.0,1.0,1.0,0.0,0,0,0,15695518.0,0.0
2026-09-19,Folarin Balogun,AS Monaco FC,FL1,,23.08008213552361,15598405.0,1.0,1.0,0.0,0,0,0,15598405.0,0.0
2026-09-19,Jens Odgaard,Bologna FC 1909,SA,,25.3388090349076,15485610.0,1.0,0.95,0.0,0,0,0,14711330.0,-5.0
2026-09-19,Lassine Sinayoko,AJ Auxerre,FL1,,24.648870636550303,15325149.0,1.0,1.0,0.0,0,0,0,15325149.0,0.0
2026-09-19,Stephy Mavididi,Leicester City FC,PL,,26.17111567419576,15293583.0,1.0,0.95,0.0,0,0,0,14528904.0,-5.0
2026-09-19,Samuel Szmodics,Ipswich Town FC,PL,,28.854209445585216,15099962.0,1.0,0.95,0.0,0,0,0,14344964.0,-5.0
2026-09-19,Youssouf Ndayishimiye,OGC Nice,FL1,,25.76317590691308,14924071.0,1.0,0.95,0.0,0,0,0,14177867.0,-5.0
2026-09-19,Jacopo Fazzini,Empoli FC,SA,,21.37987679671458,14923672.0,1.0,1.0,0.0,0,0,0,14923672.0,0.0
2026-09-19,Can Uzun,Eintracht Frankfurt,BL1,,18.72142368240931,14663159.0,1.0,1.0,0.0,0,0,0,14663159.0,0.0
2026-09-19,Ayoze Pérez,Villarreal CF,PD,,31.00889801505818,14418134.0,1.0,0.82,0.0,0,0,0,11822870.0,-18.0
2026-09-19,Iñaki Williams,Athletic Club,PD,,30.13004791238877,14356445.0,1.0,0.82,0.0,0,0,0,11772285.0,-18.0
2026-09-19,Lorenzo Lucca,Udinese Calcio,SA,,23.89048596851472,14319936.0,1.0,1.0,0.0,0,0,0,14319936.0,0.0
2026-09-19,Takumi Minamino,AS Monaco FC,FL1,,29.541409993155373,14281858.0,1.0,0.95,0.0,0,0,0,13567765.0,-5.0
2026-09-19,Mattia Zaccagni,SS Lazio,SA,,29.127994524298423,14245185.0,1.0,0.95,0.0,0,0,0,13532926.0,-5.0
2026-09-19,Mahdi Camara,Stade Brestois 29,FL1,,26.0889801505818,14235759.0,1.0,0.95,0.0,0,0,0,13523971.0,-5.0
2026-09-19,Rolando Mandragora,ACF Fiorentina,SA,,27.091033538672143,14189810.0,1.0,0.95,0.0,0,0,0,13480320.0,-5.0
2026-09-19,Cyle Larin,RCD Mallorca,PD,,29.29226557152635,14133411.0,1.0,0.95,0.0,0,0,0,13426740.0,-5.0
2026-09-19,Robin Hack,Borussia Mönchengladbach,BL1,,25.93018480492813,14040553.0,1.0,0.95,0.0,0,0,0,13338525.0,-5.0
2026-09-19,Andrea Pinamonti,Genoa CFC,SA,,25.204654346338124,14015028.0,1.0,0.95,0.0,0,0,0,13314277.0,-5.0
2026-09-19,Umar Sadiq,Valencia CF,PD,,27.49349760438056,14004767.0,1.0,0.95,0.0,0,0,0,13304529.0,-5.0
2026-09-19,Romano Schmid,SV Werder Bremen,BL1,,24.511978097193705,13968778.0,1.0,1.0,0.0,0,0,0,13968778.0,0.0
2026-09-19,Vedat Muriqi,RCD Mallorca,PD,,30.272416153319643,13933467.0,1.0,0.82,0.0,0,0,0,11425443.0,-18.0
2026-09-19,Abdallah Sima,Stade Brestois 29,FL1,,23.123887748117728,13901295.0,1.0,1.0,0.0,0,0,0,13901295.0,0.0
2026-09-19,Edon Zhegrova,Lille OSC,FL1,,25.3388090349076,13874673.0,1.0,0.95,0.0,0,0,0,13180939.0,-5.0
2026-09-19,Gabriel Strefezza,Como 1907,SA,,27.28815879534565,13832290.0,1.0,0.95,0.0,0,0,0,13140676.0,-5.0
2026-09-19,Dennis Man,Parma Calcio 1913,SA,,25.932922655715263,13817998.0,1.0,0.95,0.0,0,0,0,13127098.0,-5.0
2026-09-19,Aimar Oroz,CA Osasuna,PD,,22.6776180698152,13682069.0,1.0,1.0,0.0,0,0,0,13682069.0,0.0
